 Time,Division,Ensemble,Scenario,Percentile,tasmax,tasmin,pr
1950-10-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   -0.50,   -7.00,   10.10      
1950-10-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    1.30,   -4.50,   11.10      
1950-10-23 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   -1.85,   -8.40,    8.81      
1950-10-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   -4.50,  -12.60,    0.40      
1950-10-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   -3.90,  -11.60,    0.60      
1950-10-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   -3.40,  -10.90,    0.70      
1950-10-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   -2.70,  -10.30,    0.80      
1950-10-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   -2.00,   -9.50,    0.90      
1950-10-24 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   -3.31,  -10.95,    0.71      
1950-10-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   -0.80,  -11.50,    0.60      
1950-10-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   -0.20,  -11.30,    0.70      
1950-10-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    0.10,  -11.10,    0.70      
1950-10-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    0.30,  -10.80,    0.80      
1950-10-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    0.80,  -10.50,    0.90      
1950-10-25 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    0.01,  -11.07,    0.73      
1950-10-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,   -1.50,   -6.90,    0.80      
1950-10-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,   -1.20,   -6.60,    0.90      
1950-10-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,   -1.00,   -6.40,    1.00      
1950-10-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,   -0.80,   -6.20,    1.10      
1950-10-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,   -0.30,   -5.60,    1.30      
1950-10-26 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,   -1.01,   -6.38,    1.01      
1950-10-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    0.50,   -5.60,    1.10      
1950-10-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    0.80,   -4.10,    1.20      
1950-10-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    1.10,   -2.90,    1.20      
1950-10-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    1.30,   -2.00,    1.20      
1950-10-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    1.60,   -1.40,    1.30      
1950-10-27 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    1.07,   -3.10,    1.21      
1950-10-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P000,    1.30,   -2.50,    0.70      
1950-10-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P025,    2.20,   -1.20,    1.40      
1950-10-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P050,    2.60,   -0.10,    1.70      
1950-10-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P075,    3.10,    0.90,    2.00      
1950-10-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,P100,    3.90,    2.20,    3.10      
1950-10-28 12:00:00,0101,ACCESS1-0_r1i1p1,historical,MEAN,    2.63,   -0.16,    1.74      
